scope,municipality_id,municipio_nombre,disease_key,disease_name,confirmation_status,case_count,started_at,ended_at,status,source_datasets,latest_update
MUNICIPALITY,42000000-0000-0000-0000-000000002452,Morelos,COVID-19,COVID-19,CONFIRMED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002452,Morelos,COVID-19,COVID-19,SUSPECTED,1,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002452,Morelos,INFLUENZA,Influenza,SUSPECTED,1,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000849,Morelos,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000849,Morelos,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000255,Moris,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000255,Moris,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000351,Moroleon,COVID-19,COVID-19,SUSPECTED,1,2026-08-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000351,Moroleon,DENGUE,Dengue fever,SUSPECTED,1,2026-07-18 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000351,Moroleon,INFLUENZA,Influenza,SUSPECTED,1,2026-08-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002366,Motul,INFLUENZA,Influenza,CONFIRMED,1,2026-08-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002366,Motul,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002366,Motul,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000850,Mugica,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000850,Mugica,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000020,Mulege,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000020,Mulege,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002367,Muna,COVID-19,COVID-19,SUSPECTED,1,2026-08-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002367,Muna,INFLUENZA,Influenza,SUSPECTED,1,2026-08-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002368,Muxupip,COVID-19,COVID-19,SUSPECTED,1,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002368,Muxupip,INFLUENZA,Influenza,SUSPECTED,1,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000056,Muzquiz,COVID-19,COVID-19,SUSPECTED,2,2026-06-22 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000056,Muzquiz,DENGUE,Dengue fever,SUSPECTED,1,2026-08-05 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000056,Muzquiz,INFLUENZA,Influenza,SUSPECTED,2,2026-06-22 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,COVID-19,COVID-19,CONFIRMED,2,2026-06-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,COVID-19,COVID-19,SUSPECTED,1,2026-08-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,INFLUENZA,Influenza,CONFIRMED,1,2026-06-11 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,INFLUENZA,Influenza,SUSPECTED,1,2026-08-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,MEASLES,Measles,SUSPECTED,6,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001995,Nacajuca,RUBELLA,Rubella,SUSPECTED,6,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000256,Namiquipa,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000256,Namiquipa,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002063,Nanacamilpa de Mariano Arista,COVID-19,COVID-19,SUSPECTED,2,2026-07-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002063,Nanacamilpa de Mariano Arista,INFLUENZA,Influenza,SUSPECTED,2,2026-07-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002214,Naolinco,COVID-19,COVID-19,SUSPECTED,1,2026-08-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002214,Naolinco,INFLUENZA,Influenza,SUSPECTED,1,2026-08-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002065,Nativitas,COVID-19,COVID-19,SUSPECTED,1,2026-07-31 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002065,Nativitas,INFLUENZA,Influenza,SUSPECTED,1,2026-07-31 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,COVID-19,COVID-19,CONFIRMED,16,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,COVID-19,COVID-19,SUSPECTED,44,2026-06-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,INFLUENZA,Influenza,CONFIRMED,2,2026-07-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,INFLUENZA,Influenza,SUSPECTED,44,2026-06-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,MEASLES,Measles,CONFIRMED,2,2026-06-04 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,MEASLES,Measles,SUSPECTED,13,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000727,Naucalpan de Juarez,RUBELLA,Rubella,SUSPECTED,13,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001685,Naupan,COVID-19,COVID-19,SUSPECTED,1,2026-07-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001685,Naupan,INFLUENZA,Influenza,SUSPECTED,1,2026-07-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001952,Navojoa,COVID-19,COVID-19,SUSPECTED,9,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001952,Navojoa,DENGUE,Dengue fever,SUSPECTED,1,2026-06-12 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001952,Navojoa,INFLUENZA,Influenza,SUSPECTED,9,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001908,Navolato,COVID-19,COVID-19,CONFIRMED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001908,Navolato,COVID-19,COVID-19,SUSPECTED,5,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001908,Navolato,INFLUENZA,Influenza,SUSPECTED,5,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001908,Navolato,MEASLES,Measles,CONFIRMED,9,2026-06-05 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001078,Nazareno Etla,COVID-19,COVID-19,CONFIRMED,1,2026-07-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001079,Nejapa de Madero,COVID-19,COVID-19,SUSPECTED,4,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001079,Nejapa de Madero,INFLUENZA,Influenza,SUSPECTED,4,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000729,Nextlalpan,COVID-19,COVID-19,CONFIRMED,1,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000729,Nextlalpan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000729,Nextlalpan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,COVID-19,COVID-19,CONFIRMED,22,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,COVID-19,COVID-19,SUSPECTED,43,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,INFLUENZA,Influenza,CONFIRMED,1,2026-07-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,INFLUENZA,Influenza,SUSPECTED,43,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,MEASLES,Measles,CONFIRMED,3,2026-06-06 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,MEASLES,Measles,SUSPECTED,9,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000728,Nezahualcoyotl,RUBELLA,Rubella,SUSPECTED,9,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001688,Nicolas Bravo,COVID-19,COVID-19,CONFIRMED,1,2026-07-13 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000504,Nicolas Flores,COVID-19,COVID-19,SUSPECTED,1,2026-07-31 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000504,Nicolas Flores,INFLUENZA,Influenza,SUSPECTED,1,2026-07-31 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,COVID-19,COVID-19,CONFIRMED,3,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,COVID-19,COVID-19,SUSPECTED,67,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,INFLUENZA,Influenza,SUSPECTED,67,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,MEASLES,Measles,CONFIRMED,1,2026-06-24 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000730,Nicolas Romero,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002454,Nochistlan de Mejia,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002454,Nochistlan de Mejia,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000852,Nocupetaro,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000852,Nocupetaro,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001953,Nogales,COVID-19,COVID-19,SUSPECTED,2,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001953,Nogales,INFLUENZA,Influenza,SUSPECTED,2,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001953,Nogales,MEASLES,Measles,CONFIRMED,2,2026-07-20 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002217,Nogales,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002217,Nogales,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000505,Nopala de Villagran,COVID-19,COVID-19,SUSPECTED,1,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000505,Nopala de Villagran,INFLUENZA,Influenza,SUSPECTED,1,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000731,Nopaltepec,COVID-19,COVID-19,CONFIRMED,1,2026-08-11 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001689,Nopalucan,COVID-19,COVID-19,SUSPECTED,1,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001689,Nopalucan,INFLUENZA,Influenza,SUSPECTED,1,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000330,Nuevo Ideal,COVID-19,COVID-19,SUSPECTED,1,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000330,Nuevo Ideal,INFLUENZA,Influenza,SUSPECTED,1,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002026,Nuevo Laredo,COVID-19,COVID-19,CONFIRMED,1,2026-07-26 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000855,Numaran,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000855,Numaran,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,COVID-19,COVID-19,CONFIRMED,8,2026-07-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,COVID-19,COVID-19,SUSPECTED,91,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,DENGUE,Dengue fever,SUSPECTED,1,2026-08-03 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,INFLUENZA,Influenza,SUSPECTED,91,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,MEASLES,Measles,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001082,Oaxaca de Juarez,RUBELLA,Rubella,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000856,Ocampo,COVID-19,COVID-19,SUSPECTED,2,2026-07-26 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000856,Ocampo,INFLUENZA,Influenza,SUSPECTED,2,2026-07-26 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000059,Ocampo,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000308,Ocampo,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000059,Ocampo,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000308,Ocampo,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000143,Ocosingo,MEASLES,Measles,CONFIRMED,4,2026-06-03 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000143,Ocosingo,MEASLES,Measles,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000143,Ocosingo,RUBELLA,Rubella,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001690,Ocotepec,COVID-19,COVID-19,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001690,Ocotepec,INFLUENZA,Influenza,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000608,Ocotlan,DENGUE,Dengue fever,SUSPECTED,1,2026-07-01 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000608,Ocotlan,MEASLES,Measles,CONFIRMED,1,2026-08-13 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000608,Ocotlan,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000608,Ocotlan,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001083,Ocotlan de Morelos,COVID-19,COVID-19,SUSPECTED,2,2026-06-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001083,Ocotlan de Morelos,INFLUENZA,Influenza,SUSPECTED,2,2026-06-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000732,Ocoyoacac,COVID-19,COVID-19,SUSPECTED,3,2026-07-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000732,Ocoyoacac,INFLUENZA,Influenza,SUSPECTED,3,2026-07-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001691,Ocoyucan,COVID-19,COVID-19,SUSPECTED,1,2026-08-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001691,Ocoyucan,INFLUENZA,Influenza,SUSPECTED,1,2026-08-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001691,Ocoyucan,MEASLES,Measles,CONFIRMED,2,2026-06-14 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001691,Ocoyucan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001691,Ocoyucan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000145,Ocozocoautla de Espinosa,COVID-19,COVID-19,SUSPECTED,2,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000145,Ocozocoautla de Espinosa,INFLUENZA,Influenza,SUSPECTED,2,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000145,Ocozocoautla de Espinosa,MEASLES,Measles,CONFIRMED,2,2026-06-05 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000145,Ocozocoautla de Espinosa,MEASLES,Measles,SUSPECTED,30,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000145,Ocozocoautla de Espinosa,RUBELLA,Rubella,SUSPECTED,30,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000733,Ocuilan,COVID-19,COVID-19,SUSPECTED,2,2026-07-28 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000733,Ocuilan,INFLUENZA,Influenza,SUSPECTED,2,2026-07-28 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000733,Ocuilan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000733,Ocuilan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002456,Ojocaliente,MEASLES,Measles,CONFIRMED,1,2026-07-24 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000609,Ojuelos de Jalisco,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000609,Ojuelos de Jalisco,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000421,Olinala,COVID-19,COVID-19,SUSPECTED,1,2026-08-06 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000421,Olinala,INFLUENZA,Influenza,SUSPECTED,1,2026-08-06 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002219,Omealca,DENGUE,Dengue fever,SUSPECTED,1,2026-07-05 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000422,Ometepec,MEASLES,Measles,CONFIRMED,1,2026-07-15 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002369,Opichen,COVID-19,COVID-19,SUSPECTED,1,2026-08-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002369,Opichen,INFLUENZA,Influenza,CONFIRMED,1,2026-07-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002369,Opichen,INFLUENZA,Influenza,SUSPECTED,1,2026-08-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
