scope,estado,disease_name,case_count,confirmation_status,status
STATE,Aguascalientes,Acute otitis media,788,CONFIRMED,ACTIVE
STATE,Aguascalientes,Brucellosis,3,CONFIRMED,ACTIVE
STATE,Aguascalientes,COVID-19,14,CONFIRMED,ACTIVE
STATE,Aguascalientes,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Aguascalientes,Chancroid,7,CONFIRMED,ACTIVE
STATE,Aguascalientes,Chickenpox,364,CONFIRMED,ACTIVE
STATE,Aguascalientes,Common cold,84379,CONFIRMED,ACTIVE
STATE,Aguascalientes,Conjunctivitis,1360,CONFIRMED,ACTIVE
STATE,Aguascalientes,Cysticercosis,1,CONFIRMED,ACTIVE
STATE,Aguascalientes,Erysipelas,10,CONFIRMED,ACTIVE
STATE,Aguascalientes,Genital herpes,18,CONFIRMED,ACTIVE
STATE,Aguascalientes,Gonorrhea,7,CONFIRMED,ACTIVE
STATE,Aguascalientes,HIV/AIDS,17,CONFIRMED,ACTIVE
STATE,Aguascalientes,HPV,15,CONFIRMED,ACTIVE
STATE,Aguascalientes,Healthcare-associated infection,506,CONFIRMED,ACTIVE
STATE,Aguascalientes,Hepatitis A,7,CONFIRMED,ACTIVE
STATE,Aguascalientes,Hepatitis B,1,CONFIRMED,ACTIVE
STATE,Aguascalientes,Infectious gastroenteritis,24205,CONFIRMED,ACTIVE
STATE,Aguascalientes,Influenza,253,CONFIRMED,ACTIVE
STATE,Aguascalientes,Lymphogranuloma venereum,1,CONFIRMED,ACTIVE
STATE,Aguascalientes,Meningitis,3,CONFIRMED,ACTIVE
STATE,Aguascalientes,Mumps,41,CONFIRMED,ACTIVE
STATE,Aguascalientes,Myiasis,1,CONFIRMED,ACTIVE
STATE,Aguascalientes,Other viral hepatitis,4,CONFIRMED,ACTIVE
STATE,Aguascalientes,Parasitic disease,149,CONFIRMED,ACTIVE
STATE,Aguascalientes,Pneumonia,760,CONFIRMED,ACTIVE
STATE,Aguascalientes,Scabies,18,CONFIRMED,ACTIVE
STATE,Aguascalientes,Scarlet fever,19,CONFIRMED,ACTIVE
STATE,Aguascalientes,Strep throat,302,CONFIRMED,ACTIVE
STATE,Aguascalientes,Syphilis,59,CONFIRMED,ACTIVE
STATE,Aguascalientes,Taeniasis,2,CONFIRMED,ACTIVE
STATE,Aguascalientes,Trichomonas infection,9,CONFIRMED,ACTIVE
STATE,Aguascalientes,Tuberculosis,24,CONFIRMED,ACTIVE
STATE,Aguascalientes,Typhoid fever,3,CONFIRMED,ACTIVE
STATE,Aguascalientes,Urethritis,12647,CONFIRMED,ACTIVE
STATE,Aguascalientes,Vaginal yeast infection,182,CONFIRMED,ACTIVE
STATE,Aguascalientes,Vaginitis,732,CONFIRMED,ACTIVE
STATE,Aguascalientes,Viral exanthem,267,CONFIRMED,ACTIVE
STATE,Aguascalientes,Whooping cough,6,CONFIRMED,ACTIVE
STATE,Baja California,Acute otitis media,869,CONFIRMED,ACTIVE
STATE,Baja California,Brucellosis,2,CONFIRMED,ACTIVE
STATE,Baja California,Chagas disease,4,CONFIRMED,ACTIVE
STATE,Baja California,Chancroid,38,CONFIRMED,ACTIVE
STATE,Baja California,Chickenpox,905,CONFIRMED,ACTIVE
STATE,Baja California,Common cold,121129,CONFIRMED,ACTIVE
STATE,Baja California,Conjunctivitis,713,CONFIRMED,ACTIVE
STATE,Baja California,Cysticercosis,2,CONFIRMED,ACTIVE
STATE,Baja California,Dengue fever,2,CONFIRMED,ACTIVE
STATE,Baja California,Erysipelas,16,CONFIRMED,ACTIVE
STATE,Baja California,Genital herpes,65,CONFIRMED,ACTIVE
STATE,Baja California,Gonorrhea,32,CONFIRMED,ACTIVE
STATE,Baja California,HIV/AIDS,114,CONFIRMED,ACTIVE
STATE,Baja California,HPV,75,CONFIRMED,ACTIVE
STATE,Baja California,Healthcare-associated infection,716,CONFIRMED,ACTIVE
STATE,Baja California,Hepatitis A,13,CONFIRMED,ACTIVE
STATE,Baja California,Hepatitis B,30,CONFIRMED,ACTIVE
STATE,Baja California,Hepatitis C,416,CONFIRMED,ACTIVE
STATE,Baja California,Infectious gastroenteritis,43830,CONFIRMED,ACTIVE
STATE,Baja California,Influenza,74,CONFIRMED,ACTIVE
STATE,Baja California,Lymphogranuloma venereum,2,CONFIRMED,ACTIVE
STATE,Baja California,Meningitis,30,CONFIRMED,ACTIVE
STATE,Baja California,Mumps,223,CONFIRMED,ACTIVE
STATE,Baja California,Myiasis,2,CONFIRMED,ACTIVE
STATE,Baja California,Other viral hepatitis,24,CONFIRMED,ACTIVE
STATE,Baja California,Parasitic disease,338,CONFIRMED,ACTIVE
STATE,Baja California,Paratyphoid fever,117,CONFIRMED,ACTIVE
STATE,Baja California,Pinworm infection,29,CONFIRMED,ACTIVE
STATE,Baja California,Pneumonia,3008,CONFIRMED,ACTIVE
STATE,Baja California,Rocky Mountain spotted fever,33,CONFIRMED,ACTIVE
STATE,Baja California,Scabies,172632,CONFIRMED,ACTIVE
STATE,Baja California,Scarlet fever,18,CONFIRMED,ACTIVE
STATE,Baja California,Strep throat,775,CONFIRMED,ACTIVE
STATE,Baja California,Syphilis,500,CONFIRMED,ACTIVE
STATE,Baja California,Taeniasis,1,CONFIRMED,ACTIVE
STATE,Baja California,Trichomonas infection,254,CONFIRMED,ACTIVE
STATE,Baja California,Tuberculosis,187890,CONFIRMED,ACTIVE
STATE,Baja California,Typhoid fever,23,CONFIRMED,ACTIVE
STATE,Baja California,Urethritis,19133,CONFIRMED,ACTIVE
STATE,Baja California,Vaginal yeast infection,614,CONFIRMED,ACTIVE
STATE,Baja California,Vaginitis,979,CONFIRMED,ACTIVE
STATE,Baja California,Viral exanthem,478,CONFIRMED,ACTIVE
STATE,Baja California,Whooping cough,25,CONFIRMED,ACTIVE
STATE,Baja California Sur,Acute otitis media,1463,CONFIRMED,ACTIVE
STATE,Baja California Sur,Brucellosis,7,CONFIRMED,ACTIVE
STATE,Baja California Sur,COVID-19,5,CONFIRMED,ACTIVE
STATE,Baja California Sur,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Baja California Sur,Chancroid,5,CONFIRMED,ACTIVE
STATE,Baja California Sur,Chickenpox,125,CONFIRMED,ACTIVE
STATE,Baja California Sur,Common cold,50553,CONFIRMED,ACTIVE
STATE,Baja California Sur,Conjunctivitis,1306,CONFIRMED,ACTIVE
STATE,Baja California Sur,Cysticercosis,1,CONFIRMED,ACTIVE
STATE,Baja California Sur,Dengue Severe,5,CONFIRMED,ACTIVE
STATE,Baja California Sur,Dengue fever,101,CONFIRMED,ACTIVE
STATE,Baja California Sur,Erysipelas,4,CONFIRMED,ACTIVE
STATE,Baja California Sur,Genital herpes,12,CONFIRMED,ACTIVE
STATE,Baja California Sur,Gonorrhea,11,CONFIRMED,ACTIVE
STATE,Baja California Sur,HIV/AIDS,49,CONFIRMED,ACTIVE
STATE,Baja California Sur,HPV,20,CONFIRMED,ACTIVE
STATE,Baja California Sur,Healthcare-associated infection,206,CONFIRMED,ACTIVE
STATE,Baja California Sur,Hepatitis A,40,CONFIRMED,ACTIVE
STATE,Baja California Sur,Hepatitis B,4,CONFIRMED,ACTIVE
STATE,Baja California Sur,Hepatitis C,23,CONFIRMED,ACTIVE
STATE,Baja California Sur,Infectious gastroenteritis,11822,CONFIRMED,ACTIVE
STATE,Baja California Sur,Influenza,86,CONFIRMED,ACTIVE
STATE,Baja California Sur,Lymphogranuloma venereum,3,CONFIRMED,ACTIVE
STATE,Baja California Sur,Meningitis,2,CONFIRMED,ACTIVE
STATE,Baja California Sur,Mumps,27,CONFIRMED,ACTIVE
STATE,Baja California Sur,Myiasis,2,CONFIRMED,ACTIVE
STATE,Baja California Sur,Other viral hepatitis,18,CONFIRMED,ACTIVE
STATE,Baja California Sur,Parasitic disease,378,CONFIRMED,ACTIVE
STATE,Baja California Sur,Pinto disease,1,CONFIRMED,ACTIVE
STATE,Baja California Sur,Pinworm infection,12,CONFIRMED,ACTIVE
STATE,Baja California Sur,Pneumonia,495,CONFIRMED,ACTIVE
STATE,Baja California Sur,Rocky Mountain spotted fever,2,CONFIRMED,ACTIVE
STATE,Baja California Sur,Scabies,65,CONFIRMED,ACTIVE
STATE,Baja California Sur,Scarlet fever,4,CONFIRMED,ACTIVE
STATE,Baja California Sur,Strep throat,266,CONFIRMED,ACTIVE
STATE,Baja California Sur,Syphilis,134,CONFIRMED,ACTIVE
STATE,Baja California Sur,Trichomonas infection,24,CONFIRMED,ACTIVE
STATE,Baja California Sur,Tuberculosis,66,CONFIRMED,ACTIVE
STATE,Baja California Sur,Typhoid fever,6,CONFIRMED,ACTIVE
STATE,Baja California Sur,Urethritis,7211,CONFIRMED,ACTIVE
STATE,Baja California Sur,Vaginal yeast infection,322,CONFIRMED,ACTIVE
STATE,Baja California Sur,Vaginitis,222,CONFIRMED,ACTIVE
STATE,Baja California Sur,Viral exanthem,99,CONFIRMED,ACTIVE
STATE,Baja California Sur,Whooping cough,27,CONFIRMED,ACTIVE
STATE,Campeche,Acute otitis media,749,CONFIRMED,ACTIVE
STATE,Campeche,Brucellosis,1,CONFIRMED,ACTIVE
STATE,Campeche,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Campeche,Chickenpox,283,CONFIRMED,ACTIVE
STATE,Campeche,Common cold,49296,CONFIRMED,ACTIVE
STATE,Campeche,Conjunctivitis,18,CONFIRMED,ACTIVE
STATE,Campeche,Dengue fever,9,CONFIRMED,ACTIVE
STATE,Campeche,Erysipelas,36,CONFIRMED,ACTIVE
STATE,Campeche,Genital herpes,19,CONFIRMED,ACTIVE
STATE,Campeche,Gonorrhea,17,CONFIRMED,ACTIVE
STATE,Campeche,HIV/AIDS,41,CONFIRMED,ACTIVE
STATE,Campeche,HPV,16,CONFIRMED,ACTIVE
STATE,Campeche,Healthcare-associated infection,220,CONFIRMED,ACTIVE
STATE,Campeche,Hepatitis B,14,CONFIRMED,ACTIVE
STATE,Campeche,Hepatitis C,5,CONFIRMED,ACTIVE
STATE,Campeche,Infectious gastroenteritis,11602,CONFIRMED,ACTIVE
STATE,Campeche,Influenza,28,CONFIRMED,ACTIVE
STATE,Campeche,Leishmaniasis,19,CONFIRMED,ACTIVE
STATE,Campeche,Meningitis,1,CONFIRMED,ACTIVE
STATE,Campeche,Mumps,15,CONFIRMED,ACTIVE
STATE,Campeche,Myiasis,5,CONFIRMED,ACTIVE
STATE,Campeche,Other viral hepatitis,6,CONFIRMED,ACTIVE
STATE,Campeche,Parasitic disease,148,CONFIRMED,ACTIVE
STATE,Campeche,Paratyphoid fever,1,CONFIRMED,ACTIVE
STATE,Campeche,Pinworm infection,75,CONFIRMED,ACTIVE
STATE,Campeche,Pneumonia,223,CONFIRMED,ACTIVE
STATE,Campeche,Scabies,137338,CONFIRMED,ACTIVE
STATE,Campeche,Strep throat,45,CONFIRMED,ACTIVE
STATE,Campeche,Syphilis,70,CONFIRMED,ACTIVE
STATE,Campeche,Taeniasis,1,CONFIRMED,ACTIVE
STATE,Campeche,Toxoplasmosis,7,CONFIRMED,ACTIVE
STATE,Campeche,Trichomonas infection,12,CONFIRMED,ACTIVE
STATE,Campeche,Tuberculosis,60,CONFIRMED,ACTIVE
STATE,Campeche,Urethritis,6184,CONFIRMED,ACTIVE
STATE,Campeche,Vaginal yeast infection,210,CONFIRMED,ACTIVE
STATE,Campeche,Vaginitis,524,CONFIRMED,ACTIVE
STATE,Campeche,Viral exanthem,44,CONFIRMED,ACTIVE
STATE,Campeche,Whooping cough,6,CONFIRMED,ACTIVE
STATE,Chiapas,Acute otitis media,99,CONFIRMED,ACTIVE
STATE,Chiapas,Brucellosis,8,CONFIRMED,ACTIVE
STATE,Chiapas,Chagas disease,11,CONFIRMED,ACTIVE
STATE,Chiapas,Chancroid,11,CONFIRMED,ACTIVE
STATE,Chiapas,Chickenpox,509,CONFIRMED,ACTIVE
STATE,Chiapas,Chikungunya,9,CONFIRMED,ACTIVE
STATE,Chiapas,Common cold,159536,CONFIRMED,ACTIVE
STATE,Chiapas,Conjunctivitis,931,CONFIRMED,ACTIVE
STATE,Chiapas,Cysticercosis,4,CONFIRMED,ACTIVE
STATE,Chiapas,Dengue Severe,1,CONFIRMED,ACTIVE
STATE,Chiapas,Dengue fever,37,CONFIRMED,ACTIVE
STATE,Chiapas,Erysipelas,42,CONFIRMED,ACTIVE
STATE,Chiapas,Genital herpes,65,CONFIRMED,ACTIVE
STATE,Chiapas,Gonorrhea,109,CONFIRMED,ACTIVE
STATE,Chiapas,HIV/AIDS,68,CONFIRMED,ACTIVE
STATE,Chiapas,HPV,46,CONFIRMED,ACTIVE
STATE,Chiapas,Healthcare-associated infection,496,CONFIRMED,ACTIVE
STATE,Chiapas,Hepatitis A,49,CONFIRMED,ACTIVE
STATE,Chiapas,Hepatitis B,14,CONFIRMED,ACTIVE
STATE,Chiapas,Hepatitis C,14,CONFIRMED,ACTIVE
STATE,Chiapas,Infectious gastroenteritis,164413,CONFIRMED,ACTIVE
STATE,Chiapas,Influenza,53,CONFIRMED,ACTIVE
STATE,Chiapas,Leishmaniasis,1,CONFIRMED,ACTIVE
STATE,Chiapas,Leptospirosis,3,CONFIRMED,ACTIVE
STATE,Chiapas,Lymphogranuloma venereum,2,CONFIRMED,ACTIVE
STATE,Chiapas,Malaria,8,CONFIRMED,ACTIVE
STATE,Chiapas,Meningitis,10,CONFIRMED,ACTIVE
STATE,Chiapas,Mumps,116,CONFIRMED,ACTIVE
STATE,Chiapas,Myiasis,30,CONFIRMED,ACTIVE
STATE,Chiapas,Other viral hepatitis,24,CONFIRMED,ACTIVE
STATE,Chiapas,Parasitic disease,2345,CONFIRMED,ACTIVE
STATE,Chiapas,Paratyphoid fever,64616,CONFIRMED,ACTIVE
STATE,Chiapas,Pinworm infection,3980,CONFIRMED,ACTIVE
STATE,Chiapas,Pneumonia,743,CONFIRMED,ACTIVE
STATE,Chiapas,Scabies,591384,CONFIRMED,ACTIVE
STATE,Chiapas,Scarlet fever,17,CONFIRMED,ACTIVE
STATE,Chiapas,Strep throat,5018,CONFIRMED,ACTIVE
STATE,Chiapas,Syphilis,114,CONFIRMED,ACTIVE
STATE,Chiapas,Taeniasis,4,CONFIRMED,ACTIVE
STATE,Chiapas,Toxoplasmosis,7,CONFIRMED,ACTIVE
STATE,Chiapas,Trichinosis,3,CONFIRMED,ACTIVE
STATE,Chiapas,Trichomonas infection,216,CONFIRMED,ACTIVE
STATE,Chiapas,Tuberculosis,157814,CONFIRMED,ACTIVE
STATE,Chiapas,Typhoid fever,132,CONFIRMED,ACTIVE
STATE,Chiapas,Urethritis,35913,CONFIRMED,ACTIVE
STATE,Chiapas,Vaginal yeast infection,1532,CONFIRMED,ACTIVE
STATE,Chiapas,Vaginitis,208,CONFIRMED,ACTIVE
STATE,Chiapas,Viral exanthem,2204,CONFIRMED,ACTIVE
STATE,Chiapas,Whooping cough,32,CONFIRMED,ACTIVE
STATE,Chihuahua,Acute otitis media,443,CONFIRMED,ACTIVE
STATE,Chihuahua,Brucellosis,2,CONFIRMED,ACTIVE
STATE,Chihuahua,COVID-19,8,CONFIRMED,ACTIVE
STATE,Chihuahua,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Chihuahua,Chancroid,7,CONFIRMED,ACTIVE
STATE,Chihuahua,Chickenpox,666,CONFIRMED,ACTIVE
STATE,Chihuahua,Common cold,147117,CONFIRMED,ACTIVE
STATE,Chihuahua,Conjunctivitis,3810,CONFIRMED,ACTIVE
STATE,Chihuahua,Cysticercosis,3,CONFIRMED,ACTIVE
STATE,Chihuahua,Dengue fever,1,CONFIRMED,ACTIVE
STATE,Chihuahua,Erysipelas,11,CONFIRMED,ACTIVE
STATE,Chihuahua,Genital herpes,76,CONFIRMED,ACTIVE
STATE,Chihuahua,Gonorrhea,54,CONFIRMED,ACTIVE
STATE,Chihuahua,HIV/AIDS,218,CONFIRMED,ACTIVE
STATE,Chihuahua,HPV,181,CONFIRMED,ACTIVE
STATE,Chihuahua,Healthcare-associated infection,417,CONFIRMED,ACTIVE
STATE,Chihuahua,Hepatitis A,21,CONFIRMED,ACTIVE
STATE,Chihuahua,Hepatitis B,3,CONFIRMED,ACTIVE
STATE,Chihuahua,Hepatitis C,98,CONFIRMED,ACTIVE
STATE,Chihuahua,Infectious gastroenteritis,58571,CONFIRMED,ACTIVE
STATE,Chihuahua,Influenza,53,CONFIRMED,ACTIVE
STATE,Chihuahua,Lymphogranuloma venereum,4,CONFIRMED,ACTIVE
STATE,Chihuahua,Meningitis,16,CONFIRMED,ACTIVE
STATE,Chihuahua,Mpox,1,CONFIRMED,ACTIVE
STATE,Chihuahua,Mumps,70,CONFIRMED,ACTIVE
STATE,Chihuahua,Myiasis,1,CONFIRMED,ACTIVE
STATE,Chihuahua,Other viral hepatitis,24,CONFIRMED,ACTIVE
STATE,Chihuahua,Parasitic disease,171,CONFIRMED,ACTIVE
STATE,Chihuahua,Paratyphoid fever,12,CONFIRMED,ACTIVE
STATE,Chihuahua,Pinworm infection,8,CONFIRMED,ACTIVE
STATE,Chihuahua,Pneumonia,4414,CONFIRMED,ACTIVE
STATE,Chihuahua,Rocky Mountain spotted fever,40,CONFIRMED,ACTIVE
STATE,Chihuahua,Scabies,69,CONFIRMED,ACTIVE
STATE,Chihuahua,Scarlet fever,22,CONFIRMED,ACTIVE
STATE,Chihuahua,Strep throat,3370,CONFIRMED,ACTIVE
STATE,Chihuahua,Syphilis,307,CONFIRMED,ACTIVE
STATE,Chihuahua,Taeniasis,8,CONFIRMED,ACTIVE
STATE,Chihuahua,Trichomonas infection,119,CONFIRMED,ACTIVE
STATE,Chihuahua,Tuberculosis,89612,CONFIRMED,ACTIVE
STATE,Chihuahua,Typhoid fever,34,CONFIRMED,ACTIVE
STATE,Chihuahua,Urethritis,28154,CONFIRMED,ACTIVE
STATE,Chihuahua,Vaginal yeast infection,60812,CONFIRMED,ACTIVE
STATE,Chihuahua,Vaginitis,228,CONFIRMED,ACTIVE
STATE,Chihuahua,Viral exanthem,321,CONFIRMED,ACTIVE
STATE,Chihuahua,Whooping cough,109,CONFIRMED,ACTIVE
STATE,Ciudad de México,Acute otitis media,5706,CONFIRMED,ACTIVE
STATE,Ciudad de México,Brucellosis,11,CONFIRMED,ACTIVE
STATE,Ciudad de México,COVID-19,68,CONFIRMED,ACTIVE
STATE,Ciudad de México,Chancroid,6,CONFIRMED,ACTIVE
STATE,Ciudad de México,Chickenpox,700,CONFIRMED,ACTIVE
STATE,Ciudad de México,Common cold,409262,CONFIRMED,ACTIVE
STATE,Ciudad de México,Conjunctivitis,39765,CONFIRMED,ACTIVE
STATE,Ciudad de México,Conjunctivitis due to virus,1,CONFIRMED,ACTIVE
STATE,Ciudad de México,Erysipelas,57,CONFIRMED,ACTIVE
STATE,Ciudad de México,Genital herpes,68181,CONFIRMED,ACTIVE
STATE,Ciudad de México,Gonorrhea,173,CONFIRMED,ACTIVE
STATE,Ciudad de México,HIV/AIDS,291,CONFIRMED,ACTIVE
STATE,Ciudad de México,HPV,1627,CONFIRMED,ACTIVE
STATE,Ciudad de México,Healthcare-associated infection,1984,CONFIRMED,ACTIVE
STATE,Ciudad de México,Hepatitis A,75,CONFIRMED,ACTIVE
STATE,Ciudad de México,Hepatitis B,21,CONFIRMED,ACTIVE
STATE,Ciudad de México,Hepatitis C,90,CONFIRMED,ACTIVE
STATE,Ciudad de México,Infectious gastroenteritis,196748,CONFIRMED,ACTIVE
STATE,Ciudad de México,Influenza,565,CONFIRMED,ACTIVE
STATE,Ciudad de México,Leptospirosis,8,CONFIRMED,ACTIVE
STATE,Ciudad de México,Lymphogranuloma venereum,40,CONFIRMED,ACTIVE
STATE,Ciudad de México,Meningitis,57,CONFIRMED,ACTIVE
STATE,Ciudad de México,Mpox,23,CONFIRMED,ACTIVE
STATE,Ciudad de México,Mumps,93,CONFIRMED,ACTIVE
STATE,Ciudad de México,Myiasis,1,CONFIRMED,ACTIVE
STATE,Ciudad de México,Other viral hepatitis,36,CONFIRMED,ACTIVE
STATE,Ciudad de México,Parasitic disease,763,CONFIRMED,ACTIVE
STATE,Ciudad de México,Paratyphoid fever,1,CONFIRMED,ACTIVE
STATE,Ciudad de México,Pinworm infection,33,CONFIRMED,ACTIVE
STATE,Ciudad de México,Pneumonia,9304,CONFIRMED,ACTIVE
STATE,Ciudad de México,Scabies,54187,CONFIRMED,ACTIVE
STATE,Ciudad de México,Scarlet fever,53,CONFIRMED,ACTIVE
STATE,Ciudad de México,Strep throat,2738,CONFIRMED,ACTIVE
STATE,Ciudad de México,Syphilis,677,CONFIRMED,ACTIVE
STATE,Ciudad de México,Taeniasis,1,CONFIRMED,ACTIVE
STATE,Ciudad de México,Toxoplasmosis,2,CONFIRMED,ACTIVE
STATE,Ciudad de México,Trichomonas infection,119,CONFIRMED,ACTIVE
STATE,Ciudad de México,Tuberculosis,53361,CONFIRMED,ACTIVE
STATE,Ciudad de México,Typhoid fever,2,CONFIRMED,ACTIVE
STATE,Ciudad de México,Urethritis,84483,CONFIRMED,ACTIVE
STATE,Ciudad de México,Vaginal yeast infection,1786,CONFIRMED,ACTIVE
STATE,Ciudad de México,Vaginitis,67,CONFIRMED,ACTIVE
STATE,Ciudad de México,Viral exanthem,2143,CONFIRMED,ACTIVE
STATE,Ciudad de México,Whooping cough,39,CONFIRMED,ACTIVE
STATE,Coahuila,Acute otitis media,838,CONFIRMED,ACTIVE
STATE,Coahuila,Brucellosis,14,CONFIRMED,ACTIVE
STATE,Coahuila,COVID-19,2,CONFIRMED,ACTIVE
STATE,Coahuila,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Coahuila,Chancroid,8,CONFIRMED,ACTIVE
STATE,Coahuila,Chickenpox,343,CONFIRMED,ACTIVE
STATE,Coahuila,Common cold,129989,CONFIRMED,ACTIVE
STATE,Coahuila,Conjunctivitis,2433,CONFIRMED,ACTIVE
STATE,Coahuila,Dengue Severe,1,CONFIRMED,ACTIVE
STATE,Coahuila,Dengue fever,1,CONFIRMED,ACTIVE
STATE,Coahuila,Erysipelas,21,CONFIRMED,ACTIVE
STATE,Coahuila,Genital herpes,32,CONFIRMED,ACTIVE
STATE,Coahuila,Gonorrhea,41,CONFIRMED,ACTIVE
STATE,Coahuila,HIV/AIDS,103,CONFIRMED,ACTIVE
STATE,Coahuila,HPV,37,CONFIRMED,ACTIVE
STATE,Coahuila,Healthcare-associated infection,653,CONFIRMED,ACTIVE
STATE,Coahuila,Hepatitis A,19,CONFIRMED,ACTIVE
STATE,Coahuila,Hepatitis B,2,CONFIRMED,ACTIVE
STATE,Coahuila,Hepatitis C,100,CONFIRMED,ACTIVE
STATE,Coahuila,Infectious gastroenteritis,57614,CONFIRMED,ACTIVE
STATE,Coahuila,Influenza,188,CONFIRMED,ACTIVE
STATE,Coahuila,Lymphogranuloma venereum,2,CONFIRMED,ACTIVE
STATE,Coahuila,Meningitis,5,CONFIRMED,ACTIVE
STATE,Coahuila,Mumps,81,CONFIRMED,ACTIVE
STATE,Coahuila,Other viral hepatitis,20,CONFIRMED,ACTIVE
STATE,Coahuila,Parasitic disease,84,CONFIRMED,ACTIVE
STATE,Coahuila,Paratyphoid fever,10,CONFIRMED,ACTIVE
STATE,Coahuila,Pinworm infection,3,CONFIRMED,ACTIVE
STATE,Coahuila,Pneumonia,769,CONFIRMED,ACTIVE
STATE,Coahuila,Rocky Mountain spotted fever,6,CONFIRMED,ACTIVE
STATE,Coahuila,Scabies,74198,CONFIRMED,ACTIVE
STATE,Coahuila,Scarlet fever,16,CONFIRMED,ACTIVE
STATE,Coahuila,Strep throat,6287,CONFIRMED,ACTIVE
STATE,Coahuila,Syphilis,750,CONFIRMED,ACTIVE
STATE,Coahuila,Trichomonas infection,160,CONFIRMED,ACTIVE
STATE,Coahuila,Tuberculosis,64341,CONFIRMED,ACTIVE
STATE,Coahuila,Typhoid fever,90,CONFIRMED,ACTIVE
STATE,Coahuila,Urethritis,20670,CONFIRMED,ACTIVE
STATE,Coahuila,Vaginal yeast infection,396,CONFIRMED,ACTIVE
STATE,Coahuila,Vaginitis,211,CONFIRMED,ACTIVE
STATE,Coahuila,Viral exanthem,228,CONFIRMED,ACTIVE
STATE,Coahuila,Whooping cough,54,CONFIRMED,ACTIVE
STATE,Colima,Acute otitis media,964,CONFIRMED,ACTIVE
STATE,Colima,Brucellosis,9,CONFIRMED,ACTIVE
STATE,Colima,COVID-19,1,CONFIRMED,ACTIVE
STATE,Colima,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Colima,Chancroid,1,CONFIRMED,ACTIVE
STATE,Colima,Chickenpox,135,CONFIRMED,ACTIVE
STATE,Colima,Common cold,37471,CONFIRMED,ACTIVE
STATE,Colima,Conjunctivitis,675,CONFIRMED,ACTIVE
STATE,Colima,Conjunctivitis due to virus,2,CONFIRMED,ACTIVE
STATE,Colima,Erysipelas,34,CONFIRMED,ACTIVE
STATE,Colima,Genital herpes,11,CONFIRMED,ACTIVE
STATE,Colima,Gonorrhea,14,CONFIRMED,ACTIVE
STATE,Colima,HIV/AIDS,42,CONFIRMED,ACTIVE
STATE,Colima,HPV,31,CONFIRMED,ACTIVE
STATE,Colima,Healthcare-associated infection,285,CONFIRMED,ACTIVE
STATE,Colima,Hepatitis A,2,CONFIRMED,ACTIVE
STATE,Colima,Hepatitis C,11,CONFIRMED,ACTIVE
STATE,Colima,Infectious gastroenteritis,3990,CONFIRMED,ACTIVE
STATE,Colima,Influenza,43,CONFIRMED,ACTIVE
STATE,Colima,Leprosy,2,CONFIRMED,ACTIVE
STATE,Colima,Meningitis,2,CONFIRMED,ACTIVE
STATE,Colima,Mumps,8,CONFIRMED,ACTIVE
STATE,Colima,Myiasis,3,CONFIRMED,ACTIVE
